user_id,acquisition_channel,signup_date,country_origin,destination_country
usr_ghwzkag6,paid_meta,2024-03-20 21:18:47,US,GT
usr_ilcg6far,direct,2024-09-24 04:01:39,US,MX
usr_g1amra5r,paid_meta,2024-01-30 21:28:41,US,MX
usr_4sgfdk0q,organic_search,2024-04-22 21:08:03,US,CO
usr_jq3kmsx5,paid_meta,2024-07-07 22:26:46,US,MX
usr_0a94xfri,paid_meta,2024-07-20 16:18:35,US,CO
usr_d7ndjwt6,paid_google,2024-10-16 01:59:08,MX,HN
usr_mlv8jguz,paid_meta,2024-09-20 17:21:26,US,MX
usr_82k8ryqf,referral,2024-08-08 01:40:35,MX,MX
usr_rckqh3er,organic_search,2024-04-27 22:10:55,US,MX
usr_jmk4x1fd,referral,2024-01-20 09:07:14,US,CO
usr_7kb7iyno,paid_meta,2024-08-15 06:41:26,CA,HN
usr_luyluyhe,direct,2024-08-19 20:48:17,US,MX
usr_7qg24dsy,paid_meta,2024-08-08 01:42:05,US,GT
usr_ppoau8p1,paid_google,2024-05-17 13:19:33,US,MX
usr_nw65b4ey,paid_meta,2024-07-17 22:06:48,US,SV
usr_bb3xmdkr,paid_google,2024-11-21 21:53:33,US,MX
usr_szzsu8e6,referral,2024-09-18 21:59:05,US,MX
usr_9aryeave,organic_search,2024-10-06 06:53:22,US,MX
usr_so7krgi4,paid_google,2024-11-19 09:34:23,US,MX
usr_wpwg3xg0,paid_google,2024-09-12 14:29:22,US,MX
usr_dvnjn2q3,paid_meta,2024-09-16 05:52:55,US,MX
usr_akx6wb68,paid_meta,2024-05-31 05:44:42,US,GT
usr_m4smzocx,paid_meta,2024-03-02 11:35:54,US,GT
usr_4f2x7c4r,paid_meta,2024-10-04 17:58:56,MX,MX
usr_71sel8mw,paid_meta,2024-10-02 03:42:01,US,MX
usr_ixryli17,direct,2024-03-02 19:39:43,US,MX
usr_61pcwe4c,direct,2024-10-09 18:58:21,US,MX
usr_lzn9uhjp,referral,2024-03-08 14:25:27,US,MX
usr_t2da8dbf,paid_meta,2024-11-12 01:31:03,US,SV
usr_my80tgh3,organic_search,2024-01-28 22:45:48,US,MX
usr_ecpncc2k,direct,2024-11-27 10:27:57,US,MX
usr_a3k3om5f,organic_search,2024-05-08 12:23:45,US,MX
usr_7soczdq7,paid_meta,2024-07-20 01:52:14,US,MX
usr_h5ch3l16,paid_meta,2024-04-11 07:35:17,US,MX
usr_6z1b98vw,referral,2024-08-06 23:31:14,US,MX
usr_0drimr25,direct,2024-04-15 01:19:15,US,HN
usr_3t4y0tb1,paid_meta,2024-10-30 15:06:51,US,MX
usr_eew6mm7i,paid_google,2024-02-23 12:06:48,US,MX
usr_52u9az3c,paid_google,2024-10-19 06:27:07,US,MX
usr_v69eoxxc,paid_meta,2024-05-15 19:08:13,CA,MX
usr_m6hz72kx,organic_search,2024-11-11 21:40:08,US,MX
usr_dmo8rc64,organic_search,2024-07-14 12:27:04,US,MX
usr_n3f9zxqe,organic_search,2024-02-17 16:05:41,US,MX
usr_k8c4nanp,paid_meta,2024-05-29 04:47:09,US,MX
usr_bktmav67,organic_search,2024-07-25 19:11:04,CA,SV
usr_a0w52713,organic_search,2024-10-21 02:06:08,US,CO
usr_47quusfn,direct,2024-04-21 14:56:03,US,HN
usr_kyj91kub,paid_meta,2024-01-06 21:31:10,US,MX
usr_3veuljgq,paid_meta,2024-09-10 14:41:27,US,MX
usr_wuouc6t8,email,2024-07-05 11:51:43,US,MX
usr_5ewfwbeb,referral,2024-04-10 19:05:44,US,HN
usr_ti899a44,organic_search,2024-01-17 07:03:15,US,MX
usr_cpsiln3o,paid_meta,2024-02-12 09:28:38,US,HN
usr_vm96n7kb,paid_meta,2024-05-06 19:34:42,US,MX
usr_av3s2sum,paid_meta,2024-08-17 14:38:20,US,SV
usr_f1x889u9,paid_meta,2024-10-09 01:13:53,US,GT
usr_4sbrspj4,paid_google,2024-02-17 02:03:38,US,MX
usr_9il9yq8o,paid_meta,2024-10-25 02:57:18,US,MX
usr_xvqpu3et,paid_meta,2024-05-20 16:51:09,US,MX
usr_v2meosfr,organic_search,2024-02-23 15:33:34,CA,MX
usr_aejt70eb,paid_meta,2024-06-25 08:13:52,US,GT
usr_stnpezik,email,2024-02-21 09:51:00,US,SV
usr_w9b0mqoq,paid_meta,2024-08-24 10:01:50,US,MX
usr_00v3sfav,paid_google,2024-02-22 06:36:52,US,MX
usr_sv8dkmu6,paid_meta,2024-03-09 15:10:15,US,SV
usr_n18b850p,paid_google,2024-05-05 08:42:53,US,HN
usr_kejp5k79,paid_meta,2024-05-14 21:29:44,US,HN
usr_dtsgvb6t,organic_search,2024-02-24 18:14:39,US,MX
usr_h7u0s3kd,referral,2024-05-23 12:22:03,US,SV
usr_rdeky820,paid_google,2024-06-16 21:00:38,US,MX
usr_jws1zl7p,paid_meta,2024-05-10 05:34:08,CA,SV
usr_u4w8wiv5,paid_meta,2024-11-22 18:42:20,US,MX
usr_30kh5840,paid_google,2024-07-07 03:56:02,US,MX
usr_zbywwimt,organic_search,2024-03-21 23:47:55,MX,HN
usr_yrwvtkh8,referral,2024-04-23 10:43:03,CA,SV
usr_lxeqlezz,paid_google,2024-06-22 15:57:13,US,MX
usr_vybjh4ou,referral,2024-07-08 23:26:08,US,GT
usr_po6j0m3l,paid_google,2024-11-10 04:42:40,US,MX
usr_2d8vet8a,paid_meta,2024-03-21 01:55:51,US,SV
usr_1txsnhft,paid_meta,2024-05-16 23:24:29,CA,MX
usr_lh07ba7d,referral,2024-05-25 04:48:49,US,MX
usr_awyb03no,paid_meta,2024-04-27 01:52:15,US,HN
usr_cz1oa3vf,direct,2024-01-30 17:17:02,US,SV
usr_42p0kqd8,paid_meta,2024-08-23 05:27:16,US,MX
usr_8ur6tiar,paid_google,2024-03-27 07:32:51,US,MX
usr_qua1qrdl,paid_google,2024-02-12 01:28:09,US,MX
usr_g5rifwr0,paid_meta,2024-08-05 19:49:51,US,MX
usr_o04byv5j,referral,2024-04-07 21:01:57,US,MX
usr_lxlzs49c,paid_google,2024-07-13 02:37:04,US,GT
usr_aseh5e5r,paid_google,2024-10-20 22:41:43,US,MX
usr_pae9z5jl,paid_meta,2024-07-31 11:12:08,CA,MX
usr_shwzsjq7,paid_meta,2024-04-22 16:49:48,CA,GT
usr_fzrlgq9a,direct,2024-02-22 13:27:11,US,MX
usr_lcqfmuiw,paid_meta,2024-06-27 02:24:07,CA,MX
usr_vlwojtxc,referral,2024-06-14 12:09:06,US,GT
usr_uesxnu4v,paid_meta,2024-04-12 02:45:22,MX,GT
usr_haih7wfr,organic_search,2024-07-02 20:28:17,US,MX
usr_spxlseun,email,2024-02-23 04:41:55,US,MX
usr_lcvhfwjf,paid_meta,2024-07-21 17:15:33,US,MX
usr_yupmanqy,organic_search,2024-04-07 07:11:35,US,MX
usr_ng0apsal,organic_search,2024-03-15 04:06:00,US,MX
usr_vbjrbzjw,paid_meta,2024-01-06 01:07:03,MX,SV
usr_9wrr513b,direct,2024-07-01 20:15:38,US,HN
usr_g4c4epzl,paid_meta,2024-10-12 21:50:44,CA,MX
usr_wa44lz6v,direct,2024-09-11 10:01:23,CA,MX
usr_oycg1fjg,direct,2024-06-05 13:50:43,US,MX
usr_g04ajmmu,organic_search,2024-06-07 22:30:02,US,MX
usr_7gdlwaga,paid_google,2024-02-15 03:38:14,US,MX
usr_ly7500ln,direct,2024-04-05 19:42:36,US,MX
usr_ig5gkzjr,organic_search,2024-06-09 18:35:56,US,MX
usr_3yg8vfu9,organic_search,2024-06-23 15:15:26,US,MX
usr_hzs32d1j,organic_search,2024-04-22 02:46:35,US,MX
usr_wrqlux6l,paid_meta,2024-09-12 16:06:02,US,MX
usr_pmxd6lqg,direct,2024-03-02 15:39:42,US,SV
usr_z0ri0vro,paid_google,2024-08-11 16:23:05,US,HN
usr_dpjuvffk,paid_meta,2024-07-15 21:13:00,US,GT
usr_1el88l12,paid_google,2024-08-08 14:02:03,US,MX
usr_hglg4p0f,paid_meta,2024-02-27 06:42:57,US,SV
usr_mqyz6y3z,paid_meta,2024-03-02 21:03:41,US,MX
usr_7olky5vt,paid_meta,2024-10-23 08:05:17,US,GT
usr_hv1nm3v1,email,2024-01-11 10:41:29,CA,MX
usr_bkdngfly,paid_meta,2024-03-14 00:00:45,US,MX
usr_fy4qcyd5,email,2024-03-10 17:13:43,US,MX
usr_syaxypbp,paid_meta,2024-08-11 04:25:35,US,MX
usr_s2z48egp,referral,2024-06-23 20:49:12,US,HN
usr_m7vh30qb,paid_meta,2024-01-03 16:50:29,US,MX
usr_bvnpy1aj,paid_google,2024-05-22 13:39:30,US,MX
usr_wvmb0idd,paid_google,2024-04-25 14:36:35,US,MX
usr_mqw7673u,paid_google,2024-04-16 16:21:16,US,MX
usr_9w5n9c70,paid_meta,2024-08-24 15:35:10,US,MX
usr_z0c682u9,email,2024-04-09 18:05:24,US,MX
usr_2nr1p02j,referral,2024-09-26 14:56:43,US,MX
usr_kah2xjq2,direct,2024-09-20 09:21:32,US,MX
usr_lckz3vwl,paid_meta,2024-10-02 08:26:17,US,HN
usr_l3f4rtgo,paid_meta,2024-05-12 06:35:04,US,GT
usr_wumh9nkl,organic_search,2024-01-31 12:41:04,US,MX
usr_wuo11k09,organic_search,2024-03-05 18:04:34,US,MX
usr_eohdk519,paid_google,2024-11-25 23:28:53,MX,MX
usr_pvlnd581,paid_google,2024-03-25 13:36:04,US,MX
usr_o1k7f5oa,paid_google,2024-11-29 14:59:15,US,SV
usr_6nx9owwe,organic_search,2024-09-22 09:18:00,US,CO
usr_oavfwy8a,organic_search,2024-10-11 08:06:50,US,SV
usr_54fn5g77,paid_google,2024-07-17 13:59:30,US,MX
usr_uqypigqx,direct,2024-03-21 09:26:51,US,SV
usr_izc0yosq,direct,2024-03-02 20:28:19,US,SV
usr_tzv9zp3c,email,2024-10-05 01:23:07,US,SV
usr_nzsxpefj,organic_search,2024-01-16 11:57:18,US,SV
usr_nxfirjly,paid_meta,2024-03-06 14:45:37,US,GT
usr_jkq2zuv1,referral,2024-10-20 23:34:13,US,MX
usr_uzlzukzy,paid_meta,2024-05-24 00:34:58,US,SV
usr_knwbhkvj,paid_meta,2024-08-23 21:50:20,US,GT
usr_r69xvssn,email,2024-06-06 14:44:46,CA,MX
usr_g6a8mlik,direct,2024-07-06 05:03:17,US,SV
usr_ruwa0326,organic_search,2024-05-18 10:50:04,US,MX
usr_dlctt058,paid_meta,2024-08-31 06:29:24,US,MX
usr_2g74izg9,paid_meta,2024-04-09 10:45:52,US,MX
usr_3c6scivu,referral,2024-10-11 19:11:54,US,MX
usr_2crprdvv,referral,2024-05-03 19:58:30,US,MX
usr_zpxvw19j,paid_google,2024-02-13 07:28:41,US,MX
usr_ss8k5iju,organic_search,2024-05-07 15:08:28,US,MX
usr_rl9qfcpk,email,2024-03-11 18:02:35,CA,MX
usr_3gdilk1q,organic_search,2024-07-28 04:01:24,US,HN
usr_ff124vf8,paid_meta,2024-09-17 22:26:34,MX,GT
usr_0ij74nl0,referral,2024-10-29 19:50:33,US,MX
usr_op1o8m29,paid_meta,2024-08-06 18:12:35,US,MX
usr_xj3apnu0,organic_search,2024-03-22 00:22:37,US,MX
usr_dilrzq8b,paid_google,2024-04-16 09:31:13,US,GT
usr_i9vccmtp,direct,2024-07-08 03:33:15,US,MX
usr_l1offkhd,direct,2024-01-29 17:37:30,US,MX
usr_u3yf15z0,referral,2024-04-11 06:04:42,MX,MX
usr_5gqqlyzj,referral,2024-10-17 05:05:27,US,MX
usr_p323c9nu,paid_meta,2024-06-08 12:44:14,MX,CO
usr_2ruw0u92,direct,2024-05-07 00:30:48,US,SV
usr_uqxgcy3q,referral,2024-02-04 01:42:18,CA,CO
usr_cxmsy3pa,paid_meta,2024-05-08 07:49:32,US,MX
usr_alf4v1tx,referral,2024-01-08 07:53:47,US,SV
usr_5f1hgav4,direct,2024-10-04 15:23:33,US,MX
usr_57xhf9i7,email,2024-05-07 04:09:29,US,MX
usr_e8a54hbp,direct,2024-06-19 17:45:02,US,SV
usr_dg60e1er,organic_search,2024-02-18 09:48:57,US,GT
usr_hdsrs8an,paid_meta,2024-03-15 04:04:23,US,CO
usr_84p4k9dx,paid_meta,2024-05-19 23:06:03,US,MX
usr_06b4gasf,email,2024-04-16 16:32:23,US,MX
usr_5xnofg78,organic_search,2024-03-22 11:42:58,US,SV
usr_2bhon4wb,paid_meta,2024-02-12 11:36:12,US,MX
usr_56bnvsfa,paid_google,2024-10-12 10:14:17,CA,MX
usr_8qo6p43a,email,2024-02-13 15:44:33,US,HN
usr_xnwzr04h,paid_meta,2024-05-05 09:25:36,US,MX
usr_x0zkwij0,direct,2024-03-28 14:17:43,US,GT
usr_su51epxu,paid_google,2024-08-17 10:30:43,CA,MX
usr_w29aw4io,direct,2024-05-29 12:44:23,US,MX
usr_w3uqhwte,direct,2024-03-13 21:56:26,US,SV
usr_9gm51qd4,direct,2024-05-10 23:26:26,US,MX
usr_x8eiqetk,referral,2024-06-14 15:24:12,CA,MX
usr_88g35sfy,paid_google,2024-02-02 05:18:38,US,MX
usr_vf4s2ni8,referral,2024-07-23 02:42:40,US,MX
usr_w4i7zt8p,paid_meta,2024-03-05 07:50:05,US,MX
usr_k686qe7a,email,2024-06-04 16:24:20,US,MX
usr_w8cof313,paid_meta,2024-10-11 20:20:50,MX,MX
usr_pvimi8fo,referral,2024-09-07 21:56:42,US,MX
usr_py1aeldw,organic_search,2024-03-20 22:29:05,US,GT
usr_tvf51z58,paid_meta,2024-02-18 11:49:17,US,SV
usr_qv5y21id,paid_meta,2024-08-31 11:06:57,MX,MX
usr_i4rzpcd1,organic_search,2024-05-20 19:12:18,US,GT
usr_sp49cd3i,direct,2024-09-05 15:42:22,US,MX
usr_93rvuv5y,organic_search,2024-02-10 09:01:41,US,MX
usr_8ue1my6p,referral,2024-09-06 14:11:27,US,GT
usr_pq5bo20p,paid_meta,2024-11-02 01:57:47,CA,MX
usr_8d7204j3,paid_meta,2024-09-01 20:53:03,US,CO
usr_2lzw1fu5,paid_meta,2024-06-22 05:05:11,US,GT
usr_344mw04i,referral,2024-10-30 07:09:05,US,MX
usr_owx1h4rm,organic_search,2024-09-05 08:07:19,US,MX
usr_leu6zu1t,paid_meta,2024-03-06 10:56:11,US,GT
usr_z6x4fmme,paid_meta,2024-02-05 03:54:52,US,SV
usr_kuc9pbty,referral,2024-11-06 02:26:25,US,MX
usr_iixhaiaw,referral,2024-03-26 00:59:47,US,MX
usr_ggsou6nj,organic_search,2024-08-08 14:56:33,US,MX
usr_n67lm8e4,referral,2024-06-16 12:08:39,MX,MX
usr_d79ztd3i,paid_google,2024-02-20 00:10:25,US,GT
usr_9qubwrp8,email,2024-11-14 20:59:50,US,MX
usr_6rzcm8jj,organic_search,2024-01-23 08:21:55,CA,MX
usr_z79hqtyl,organic_search,2024-06-16 07:37:36,US,HN
usr_19v58b1v,direct,2024-02-26 00:20:58,US,MX
usr_00iv1ggx,paid_meta,2024-06-09 16:04:12,US,MX
usr_u8nozemd,paid_meta,2024-06-05 17:24:28,US,GT
usr_djhmxcqd,direct,2024-07-13 01:22:19,US,HN
usr_cng8tana,paid_meta,2024-08-04 08:48:46,CA,MX
usr_gwghm56v,direct,2024-03-07 22:49:07,US,HN
usr_gf3bbt87,organic_search,2024-10-26 19:24:31,US,MX
usr_yvgdgfwm,paid_meta,2024-05-15 13:25:09,US,GT
usr_qetmni3g,referral,2024-10-31 11:59:36,US,MX
usr_36z4dsxl,direct,2024-07-05 13:52:14,US,MX
usr_1xke1kwo,paid_google,2024-06-02 02:04:10,US,MX
usr_uvl911zs,paid_google,2024-05-04 20:43:56,US,HN
usr_0uglbb8n,paid_meta,2024-08-16 03:36:57,US,MX
usr_50sgnz6d,referral,2024-09-22 16:53:00,CA,HN
usr_zruwbn6e,organic_search,2024-01-29 08:04:08,US,HN
usr_lgoi7ofv,organic_search,2024-11-18 20:18:54,US,MX
usr_u5wh50jy,direct,2024-09-21 05:44:51,US,MX
usr_3rvwozqx,paid_meta,2024-03-14 14:14:07,US,MX
usr_rgl7jy7o,paid_meta,2024-11-03 06:25:32,US,MX
usr_1o5hd4hs,organic_search,2024-02-12 03:13:09,US,MX
usr_3g13iwpf,paid_meta,2024-01-15 18:28:37,US,MX
usr_910baf4j,direct,2024-10-24 19:00:08,US,MX
usr_ofkcggxp,direct,2024-01-22 21:56:54,CA,MX
usr_kftlecsa,paid_meta,2024-07-24 06:30:16,US,GT
usr_fdinu31e,paid_meta,2024-01-15 22:11:37,US,MX
usr_a3runyn6,organic_search,2024-01-29 17:01:18,US,MX
usr_q7ftmfwg,paid_meta,2024-09-04 06:27:05,MX,CO
usr_0pkbo549,direct,2024-05-22 22:44:11,US,MX
usr_pp0pnnlo,paid_meta,2024-06-06 14:15:32,US,MX
usr_u802nq52,paid_meta,2024-03-15 03:55:24,US,MX
usr_dxk31wbh,paid_google,2024-07-01 14:53:02,US,MX
usr_p7ahug9y,paid_google,2024-07-19 23:27:27,US,MX
usr_hoq5e7l7,organic_search,2024-11-07 00:20:24,US,GT
usr_dca75ld7,direct,2024-09-19 14:32:31,US,GT
usr_4n6v3rzk,email,2024-04-29 10:41:02,US,MX
usr_fe6ouwzk,direct,2024-02-29 00:54:00,US,MX
usr_6db5rr1v,paid_meta,2024-02-26 22:50:32,MX,MX
usr_g688u595,paid_google,2024-08-10 02:35:23,US,MX
usr_7d78hwk2,paid_meta,2024-06-01 20:45:52,US,MX
usr_a6pg4gks,email,2024-07-11 03:24:11,CA,MX
usr_xzj9mj9x,direct,2024-01-21 04:46:41,US,MX
usr_aukhqnzj,paid_meta,2024-08-30 09:40:58,US,MX
usr_pzemjgkc,paid_google,2024-10-31 12:31:53,US,GT
usr_56ae1igc,referral,2024-05-03 17:41:49,US,MX
usr_aa35wfw5,paid_meta,2024-01-30 06:53:11,US,HN
usr_wce77gzd,referral,2024-02-11 02:25:57,US,GT
usr_cltrh9vg,paid_meta,2024-10-05 10:43:49,US,GT
usr_psc9j5ug,direct,2024-01-24 19:02:37,US,SV
usr_l9fwvvsk,paid_meta,2024-11-25 13:40:38,US,SV
usr_a6ykfcr6,referral,2024-07-25 01:05:32,US,SV
usr_1za0dv6n,paid_google,2024-09-18 18:27:42,US,GT
usr_0lm3nkrt,paid_meta,2024-04-11 22:05:34,US,MX
usr_mqq749q6,paid_meta,2024-09-25 07:19:29,US,MX
usr_852n5fnp,referral,2024-06-11 22:55:44,US,HN
usr_harjhrf3,paid_meta,2024-03-12 10:09:42,CA,MX
usr_0p8f8c8c,paid_meta,2024-08-23 16:01:08,US,MX
usr_srhr8wml,paid_meta,2024-04-01 07:46:45,US,MX
usr_k035n8cq,organic_search,2024-07-24 16:34:19,US,MX
usr_66w6rkm2,paid_meta,2024-03-31 15:48:11,US,HN
usr_w8ivi3rq,email,2024-10-30 12:59:40,US,MX
usr_fltq680c,paid_meta,2024-10-18 08:17:57,US,MX
usr_f4ciwl3r,referral,2024-10-03 11:27:35,US,MX
usr_vt3x8ve0,paid_meta,2024-05-02 00:15:38,US,MX
usr_inz4khkb,referral,2024-04-19 16:40:59,US,MX
usr_6fwtv1dj,paid_google,2024-10-28 06:57:04,US,GT
usr_vlablrf3,paid_google,2024-03-04 06:20:53,US,MX
usr_ol4bkuu5,paid_google,2024-05-05 18:49:11,US,GT
usr_7fdfzdmm,paid_meta,2024-01-25 19:23:06,US,MX
usr_tsxof33q,paid_meta,2024-06-04 13:29:19,US,HN
usr_cyaxzrb1,paid_meta,2024-04-02 22:06:53,CA,CO
usr_l1ya1ryz,paid_meta,2024-05-04 01:34:25,US,MX
usr_irmc5s3o,organic_search,2024-03-22 02:29:53,US,MX
usr_kusfhvml,organic_search,2024-08-29 20:50:26,US,MX
usr_q8y1hend,paid_meta,2024-01-12 04:35:54,CA,MX
usr_03y53mbw,referral,2024-10-12 17:14:40,US,HN
usr_aa34h8nl,paid_meta,2024-07-17 11:47:29,MX,MX
usr_rv2y7cda,paid_meta,2024-07-09 22:48:38,US,MX
usr_7knufbhg,paid_meta,2024-04-16 12:01:16,US,HN
usr_xkbefq79,paid_meta,2024-06-11 03:15:40,CA,MX
usr_257ge0q5,organic_search,2024-09-21 19:06:11,US,MX
usr_r0fcybr3,paid_meta,2024-08-06 17:41:24,US,CO
usr_x85zzhjy,organic_search,2024-01-18 02:25:26,MX,MX
usr_ax54p8ri,organic_search,2024-11-10 17:02:45,US,MX
usr_n3tn60tl,paid_google,2024-08-20 06:13:17,US,MX
usr_qmk31rtm,organic_search,2024-05-24 12:18:56,US,MX
usr_7xqty6m7,direct,2024-05-09 05:57:31,MX,MX
usr_3f2f3hyc,paid_meta,2024-09-02 17:10:03,US,MX
usr_sujt70y2,paid_google,2024-01-17 07:16:02,US,MX
usr_toxou0y9,referral,2024-05-24 23:36:51,US,MX
usr_6ga2sdfc,paid_meta,2024-09-26 12:00:57,MX,MX
usr_hw8gakh3,paid_google,2024-11-16 11:43:09,US,MX
usr_pmozknhp,paid_google,2024-02-16 04:43:18,US,MX
usr_y9rmjr21,organic_search,2024-01-17 06:18:07,US,MX
usr_8y9n81dj,organic_search,2024-05-16 08:04:08,US,MX
usr_7q0i9bl1,referral,2024-09-02 04:07:53,CA,MX
usr_yvybscgj,paid_google,2024-01-04 23:56:47,US,SV
usr_bvzr6kfk,paid_google,2024-10-08 07:15:12,US,MX
usr_crin0xgn,paid_meta,2024-11-21 04:53:43,US,MX
usr_4iqz6df0,direct,2024-08-14 15:15:53,CA,MX
usr_2pz6ntpb,paid_google,2024-05-22 09:39:52,US,GT
usr_j8mo765e,paid_meta,2024-02-03 21:09:47,US,MX
usr_xtur8xue,organic_search,2024-06-22 05:58:23,US,MX
usr_zac2exva,paid_meta,2024-10-16 23:12:33,CA,MX
usr_rhxrhgtw,direct,2024-11-30 05:14:23,CA,MX
usr_s5cs9ui1,organic_search,2024-11-29 03:42:02,US,MX
usr_o1blog0n,paid_meta,2024-04-11 22:22:59,US,SV
usr_r8so5wis,paid_meta,2024-02-19 10:46:03,US,MX
usr_cd6fxnoq,organic_search,2024-06-11 01:40:16,US,HN
usr_v74qr14v,paid_meta,2024-07-26 21:16:23,US,GT
usr_uqdrmswj,organic_search,2024-11-01 04:20:11,US,MX
usr_i7lig9gm,paid_meta,2024-07-18 10:20:01,US,MX
usr_x16f1kyn,organic_search,2024-09-17 01:54:47,US,MX
usr_se0kivwm,referral,2024-08-13 22:17:38,CA,SV
usr_rjutfvj8,paid_google,2024-06-01 02:15:30,US,CO
usr_3jr7t3sp,paid_meta,2024-03-14 08:56:14,US,CO
usr_vrnegn2b,organic_search,2024-07-09 03:01:34,US,MX
usr_ed0pbxce,paid_google,2024-04-14 05:48:09,MX,GT
usr_iwujt4ft,paid_meta,2024-04-03 11:18:09,US,MX
usr_ntafuw93,referral,2024-11-16 10:40:11,US,MX
usr_qfghdilu,paid_google,2024-04-03 23:49:54,US,MX
usr_4opf541a,paid_meta,2024-02-08 23:29:04,US,MX
usr_2slrw4vn,organic_search,2024-06-18 13:52:32,US,MX
usr_gohmjz6n,organic_search,2024-05-26 16:05:10,CA,CO
usr_izq2nmnr,organic_search,2024-08-06 18:25:17,US,HN
usr_mj6jfhvs,paid_meta,2024-04-09 00:04:48,US,MX
usr_n1d6dzbc,paid_meta,2024-05-28 03:18:59,CA,MX
usr_p5gofc5w,paid_meta,2024-11-29 09:48:08,US,SV
usr_gt76i3hz,direct,2024-10-14 19:30:19,US,MX
usr_t2tngtg2,referral,2024-03-10 09:53:23,US,MX
usr_ascebfe5,paid_meta,2024-11-11 20:33:33,US,MX
usr_qzzfvb9e,paid_meta,2024-04-05 10:55:07,US,MX
usr_otos87mv,paid_google,2024-10-19 22:11:56,US,GT
usr_7g4ebc94,referral,2024-07-22 07:05:52,US,HN
usr_nlhapwf5,paid_google,2024-04-26 07:42:35,US,GT
usr_of66jozn,organic_search,2024-04-27 06:35:03,US,MX
usr_867kbqnx,email,2024-04-05 06:58:36,US,MX
usr_tb94clls,paid_google,2024-07-18 01:25:10,US,MX
usr_jahsao2q,referral,2024-08-06 02:23:57,US,MX
usr_v51psxt0,paid_meta,2024-07-19 18:45:58,US,CO
usr_nxp0jf6d,paid_meta,2024-11-16 06:52:55,US,MX
usr_aepg25pu,paid_meta,2024-04-27 15:19:42,MX,MX
usr_4jrcq97r,email,2024-03-04 10:55:06,US,MX
usr_0nq8ut60,direct,2024-08-27 12:58:38,US,MX
usr_4vy32i3p,paid_meta,2024-09-21 20:18:09,US,HN
usr_9bv2j3t4,paid_meta,2024-10-08 06:44:56,US,CO
usr_7zsoouki,paid_google,2024-02-29 12:28:13,US,HN
usr_l6p3frb7,organic_search,2024-10-27 23:12:25,US,MX
usr_7ohpii2m,direct,2024-07-10 00:28:28,US,MX
usr_c2atrd83,direct,2024-02-09 02:13:03,US,CO
usr_bk4y7zxd,paid_meta,2024-03-09 23:06:03,US,MX
usr_cba7263r,paid_meta,2024-08-14 08:40:53,US,MX
usr_3kcvjxzd,referral,2024-01-28 20:08:12,US,GT
usr_mfrq8lx3,paid_meta,2024-11-26 22:40:25,US,HN
usr_lliffcve,referral,2024-11-24 23:45:26,US,MX
usr_klliro7y,paid_meta,2024-01-29 12:31:49,US,GT
usr_hrbfgcb4,paid_meta,2024-10-02 09:23:29,US,MX
usr_825q30zx,paid_google,2024-09-12 16:04:30,MX,SV
usr_a28or9f5,direct,2024-03-12 10:38:56,US,MX
usr_zp1wz2na,email,2024-03-19 13:09:24,US,SV
usr_fy40jotv,paid_google,2024-03-22 23:14:17,CA,MX
usr_2qztt1bl,referral,2024-10-10 23:56:25,US,MX
usr_3pq5u74i,referral,2024-07-03 06:49:27,US,HN
usr_i6jjtb8q,direct,2024-11-13 04:32:01,US,MX
usr_2t67a501,email,2024-11-07 14:49:40,US,SV
usr_9hxkei9u,organic_search,2024-07-11 20:58:45,US,MX
usr_plird70g,paid_meta,2024-09-23 01:26:45,US,MX
usr_hfd7lttc,paid_meta,2024-06-14 14:47:47,MX,HN
usr_8c11jg1m,direct,2024-01-02 07:01:16,US,SV
usr_eykc2mng,paid_google,2024-07-17 08:48:39,CA,GT
usr_22dcff3t,direct,2024-08-28 22:00:22,US,HN
usr_mo1ds3hg,organic_search,2024-01-12 13:39:16,US,SV
usr_90472uql,referral,2024-01-26 23:33:30,US,HN
usr_am97xo48,paid_meta,2024-03-14 01:02:15,CA,MX
usr_s1vrtt1e,referral,2024-08-18 22:31:32,US,SV
usr_l3k4bk8e,organic_search,2024-04-05 13:14:11,US,MX
usr_499nr0oa,paid_meta,2024-05-12 00:28:53,US,MX
usr_7v4ndjm5,paid_meta,2024-02-23 08:53:28,US,MX
usr_bl116cz7,referral,2024-03-30 21:55:01,CA,MX
usr_k61b7pxj,direct,2024-09-12 12:04:11,US,MX
usr_a6b3odf7,direct,2024-08-16 11:23:35,CA,MX
usr_xu5wahzg,paid_meta,2024-03-12 21:31:45,MX,HN
usr_asj21gtc,paid_google,2024-06-07 10:00:04,US,GT
usr_ke9oujw6,paid_meta,2024-07-23 23:16:36,US,MX
usr_9ogjegxe,organic_search,2024-01-01 13:32:22,US,MX
usr_00yeh8ux,paid_meta,2024-04-07 02:07:52,US,SV
usr_mqfxen9n,paid_meta,2024-02-11 12:52:49,US,MX
usr_whm54xr8,organic_search,2024-11-29 02:52:03,US,MX
usr_c6cqko5f,paid_google,2024-03-02 14:18:24,US,MX
usr_1cqkih54,paid_meta,2024-11-01 03:12:36,MX,MX
usr_6airh8s7,paid_google,2024-06-19 03:39:39,US,GT
usr_d5sloc8d,paid_google,2024-09-24 22:24:26,CA,MX
usr_74u77w9a,paid_meta,2024-09-16 14:22:36,MX,MX
