transaction_id,user_id,created_at,transaction_type,amount_usd,status,acquisition_channel,destination_country
txn_vbun0l0t4s,usr_s7nnxxym,2024-07-24 08:28:28,REMITTANCE,45.19,COMPLETE,paid_meta,MX
txn_9ta2cxo7p6,usr_s7nnxxym,2024-08-07 08:28:28,REMITTANCE,50.69,COMPLETE,paid_meta,MX
txn_j8ms2dbbf9,usr_dxj17x6x,2024-01-21 21:51:28,REMITTANCE,51.7,COMPLETE,referral,MX
txn_95rfljm3ka,usr_dxj17x6x,2024-02-19 21:51:28,BILL_PAYMENT,92.41,PAYABLE,referral,MX
txn_4u5r1o4pyo,usr_dxj17x6x,2024-03-22 21:51:28,PHONE_RELOAD,127.22,COMPLETE,referral,MX
txn_lm14astwqh,usr_br79okqb,2024-10-30 17:49:36,REMITTANCE,70.27,COMPLETE,direct,MX
txn_9n21xo488m,usr_br79okqb,2024-11-19 17:49:36,PHONE_RELOAD,77.68,COMPLETE,direct,MX
txn_89retr8s7g,usr_br79okqb,2024-12-30 17:49:36,BILL_PAYMENT,77.64,COMPLETE,direct,MX
txn_2nnc5a9skq,usr_68cfff8t,2024-09-05 22:01:43,REMITTANCE,50.8,COMPLETE,paid_meta,SV
txn_ms6e9tsu1s,usr_68cfff8t,2024-09-26 22:01:43,BILL_PAYMENT,43.97,COMPLETE,paid_meta,SV
txn_84vv29vy7l,usr_s1b4qsx8,2024-11-23 18:10:40,REMITTANCE,52.28,COMPLETE,referral,MX
txn_za1hip93nu,usr_jctpvev6,2024-09-02 09:34:12,PHONE_RELOAD,44.65,COMPLETE,organic_search,MX
txn_tn1ylpkt0c,usr_eut4iec1,2024-06-02 06:53:42,PHONE_RELOAD,53.95,COMPLETE,paid_google,HN
txn_611mba5tvd,usr_kh2nxxms,2024-04-13 21:54:07,REMITTANCE,30.39,COMPLETE,paid_meta,MX
txn_m56c79xwwd,usr_a037ff5h,2024-03-12 15:04:14,REMITTANCE,56.75,COMPLETE,paid_meta,MX
txn_bxxowwrykg,usr_8qig6uo3,2024-03-02 20:59:01,PHONE_RELOAD,67.9,COMPLETE,direct,MX
txn_vipvnwzvkx,usr_qe1il46l,2024-10-23 12:27:14,REMITTANCE,50.73,COMPLETE,paid_google,MX
txn_n45s26kva6,usr_qe1il46l,2024-12-07 12:27:14,BILL_PAYMENT,58.68,COMPLETE,paid_google,MX
txn_bkhsisgwyl,usr_sctpn7y8,2024-04-10 04:37:19,PHONE_RELOAD,109.74,COMPLETE,referral,SV
txn_4qks4tx4ur,usr_sctpn7y8,2024-05-09 04:37:19,REMITTANCE,80.11,PAID,referral,SV
txn_ktocmz53rz,usr_te5u9in7,2024-07-19 07:44:18,BILL_PAYMENT,63.45,COMPLETE,paid_meta,MX
txn_0wqb10d08u,usr_iboq18ov,2024-02-22 06:20:21,REMITTANCE,52.33,COMPLETE,paid_meta,MX
txn_o6cv81ns0h,usr_84xg08gs,2024-07-08 15:49:00,REMITTANCE,52.98,COMPLETE,organic_search,CO
txn_07knn2xi08,usr_apcq7vg6,2024-02-22 05:36:15,REMITTANCE,56.84,COMPLETE,organic_search,CO
txn_g8ei4zbtk3,usr_apcq7vg6,2024-04-04 05:36:15,REMITTANCE,81.41,PAID,organic_search,CO
txn_9q8hmt1qe5,usr_xf6v8th1,2024-08-24 03:01:44,REMITTANCE,29.32,COMPLETE,direct,HN
txn_hfmm8x143r,usr_xf6v8th1,2024-09-09 03:01:44,REMITTANCE,45.94,COMPLETE,direct,HN
txn_lgbk2xwgh7,usr_xf6v8th1,2024-10-21 03:01:44,PHONE_RELOAD,60.48,PAYABLE,direct,HN
txn_8994rtsv46,usr_xf6v8th1,2024-11-21 03:01:44,REMITTANCE,53.83,COMPLETE,direct,HN
txn_p1e7cpo84d,usr_xf6v8th1,2024-12-29 03:01:44,PHONE_RELOAD,42.45,COMPLETE,direct,HN
txn_8wt19fwpa4,usr_qrvn2aej,2024-07-18 22:59:03,REMITTANCE,45.49,COMPLETE,paid_google,MX
txn_wnm7ko3v48,usr_qrvn2aej,2024-08-05 22:59:03,PHONE_RELOAD,81.07,COMPLETE,paid_google,MX
txn_o5lybehg1m,usr_qrvn2aej,2024-09-16 22:59:03,PHONE_RELOAD,75.17,PAID,paid_google,MX
txn_q8zflwdeqm,usr_qrvn2aej,2024-10-23 22:59:03,REMITTANCE,52.14,PAID,paid_google,MX
txn_kwq1mvkznu,usr_63dhtg1d,2024-04-07 22:51:28,REMITTANCE,76.95,COMPLETE,direct,MX
txn_pdrv2i4beq,usr_63dhtg1d,2024-05-19 22:51:28,REMITTANCE,51.72,PAID,direct,MX
txn_4x3r7hh0si,usr_63dhtg1d,2024-06-18 22:51:28,PHONE_RELOAD,53.71,COMPLETE,direct,MX
txn_tj5bickt5g,usr_63dhtg1d,2024-07-06 22:51:28,REMITTANCE,32.35,COMPLETE,direct,MX
txn_keisjekysq,usr_63dhtg1d,2024-08-02 22:51:28,REMITTANCE,64.34,COMPLETE,direct,MX
txn_gqi8wo6191,usr_63dhtg1d,2024-08-19 22:51:28,REMITTANCE,43.97,COMPLETE,direct,MX
txn_e09lg3u57v,usr_kb9z7fw0,2024-01-28 10:48:40,PHONE_RELOAD,30.86,COMPLETE,paid_meta,SV
txn_j8acxo4zo0,usr_ibk7ckas,2024-09-14 07:05:19,REMITTANCE,57.89,COMPLETE,referral,MX
txn_lmsm7da11j,usr_tevtx3nf,2024-11-26 00:04:32,REMITTANCE,16.3,COMPLETE,direct,HN
txn_5a9gu795qk,usr_l8xcgmiu,2024-01-07 13:51:01,REMITTANCE,27.77,COMPLETE,paid_meta,MX
txn_04nqvpt8wd,usr_l8xcgmiu,2024-02-16 13:51:01,BILL_PAYMENT,54.48,PAID,paid_meta,MX
txn_bwkrhqd8lz,usr_d7uwe773,2024-11-09 05:15:54,REMITTANCE,55.09,COMPLETE,organic_search,CO
txn_q9y8cq1f6a,usr_9nt5dxi7,2024-09-12 01:26:40,REMITTANCE,57.16,COMPLETE,referral,MX
txn_ntn37fphek,usr_plr1x08k,2024-07-25 09:28:02,REMITTANCE,45.18,COMPLETE,paid_meta,MX
txn_i764tb76gi,usr_reficgxl,2024-05-01 18:44:36,REMITTANCE,56.11,COMPLETE,referral,MX
txn_wxbnzbvh1k,usr_hgr8cp11,2024-07-12 23:49:31,REMITTANCE,32.13,COMPLETE,paid_google,MX
txn_hr62wlymcx,usr_w4vchrhb,2024-11-21 09:09:40,BILL_PAYMENT,84.84,COMPLETE,organic_search,MX
txn_g38588887n,usr_w4vchrhb,2024-12-26 09:09:40,BILL_PAYMENT,92.44,COMPLETE,organic_search,MX
txn_51wtm7xl8w,usr_jqtajpp8,2024-05-03 08:09:09,REMITTANCE,47.44,COMPLETE,paid_meta,MX
txn_1v2cetu4nt,usr_75yql1v2,2024-01-29 10:15:54,BILL_PAYMENT,50.24,COMPLETE,paid_meta,CO
txn_fauysr6vtb,usr_2mrix5vc,2024-11-30 06:37:54,BILL_PAYMENT,64.52,COMPLETE,organic_search,MX
txn_w4q0tcu1pi,usr_3umam003,2024-08-25 12:10:53,REMITTANCE,32.76,COMPLETE,paid_meta,SV
txn_zdt9gq741z,usr_3umam003,2024-09-25 12:10:53,PHONE_RELOAD,34.47,PAID,paid_meta,SV
txn_zuimlfhyhb,usr_2onveox3,2024-10-06 10:09:52,REMITTANCE,36.03,COMPLETE,paid_meta,MX
txn_fojj31dr3n,usr_2zllt99i,2024-11-20 05:40:16,REMITTANCE,61.31,COMPLETE,organic_search,GT
txn_ihi5o6qf8s,usr_2ahn110b,2024-02-04 05:01:41,PHONE_RELOAD,43.2,COMPLETE,paid_meta,HN
txn_ae38luk3p1,usr_yk80xtao,2024-06-06 07:07:13,REMITTANCE,32.89,COMPLETE,paid_google,GT
txn_totyt9ekb8,usr_yk80xtao,2024-07-21 07:07:13,REMITTANCE,64.04,COMPLETE,paid_google,GT
txn_lx6r95hqzq,usr_yk80xtao,2024-08-31 07:07:13,REMITTANCE,48.96,PAYABLE,paid_google,GT
txn_4wd85yw4h2,usr_kpv50mph,2024-05-30 07:46:14,REMITTANCE,38.79,COMPLETE,paid_meta,MX
txn_ko09e9flk6,usr_4ssb1pbz,2024-04-15 00:22:08,PHONE_RELOAD,58.98,COMPLETE,paid_google,MX
txn_yweodr5o8a,usr_4ssb1pbz,2024-05-11 00:22:08,PHONE_RELOAD,72.04,PAID,paid_google,MX
txn_vqvt3ld0on,usr_4ssb1pbz,2024-06-10 00:22:08,REMITTANCE,56.74,PAID,paid_google,MX
txn_1npxu20vsv,usr_g9zvwt0y,2024-08-21 05:32:12,REMITTANCE,71.3,COMPLETE,email,MX
txn_chx4xyp7kx,usr_h4fodmjm,2024-02-07 06:20:30,REMITTANCE,47.41,COMPLETE,paid_meta,MX
txn_8lk1nexfd9,usr_xexb92yf,2024-03-15 06:01:59,PHONE_RELOAD,40.73,COMPLETE,paid_google,MX
txn_oqt2crq51e,usr_xexb92yf,2024-04-26 06:01:59,REMITTANCE,85.96,COMPLETE,paid_google,MX
txn_jr9v5pl4y4,usr_arjzk08c,2024-09-21 04:32:30,REMITTANCE,51.91,COMPLETE,direct,HN
txn_gxe4wahfh2,usr_6c1k03u0,2024-09-05 22:34:04,REMITTANCE,83.2,COMPLETE,referral,MX
txn_hfook7v7b2,usr_6c1k03u0,2024-09-21 22:34:04,REMITTANCE,119.49,COMPLETE,referral,MX
txn_78pi0yvbqf,usr_6c1k03u0,2024-10-13 22:34:04,REMITTANCE,86.75,COMPLETE,referral,MX
txn_a2cwxgttde,usr_no5gl1na,2024-11-10 03:57:05,PHONE_RELOAD,92.31,COMPLETE,referral,MX
txn_ok48xkhlkt,usr_no5gl1na,2024-11-25 03:57:05,REMITTANCE,68.35,COMPLETE,referral,MX
txn_52aol5tu2k,usr_0kertqhn,2024-01-30 15:40:36,PHONE_RELOAD,19.37,COMPLETE,referral,MX
txn_9fmzvpxfgr,usr_ioi3netx,2024-06-03 04:28:51,REMITTANCE,76.13,COMPLETE,referral,MX
txn_i43679hu27,usr_te4vv9c0,2024-09-01 20:39:01,REMITTANCE,10.98,COMPLETE,referral,MX
txn_wzvjvpqurc,usr_jfh71uzn,2024-08-24 06:51:38,REMITTANCE,33.99,COMPLETE,paid_meta,MX
txn_n2mkikjkp6,usr_bwtb5q78,2024-06-01 19:38:56,PHONE_RELOAD,29.83,COMPLETE,referral,GT
txn_oigk96us74,usr_9vel08kk,2024-04-16 15:50:49,REMITTANCE,15.88,COMPLETE,paid_meta,MX
txn_er64mmg7lk,usr_wetowtk4,2024-01-07 13:50:01,REMITTANCE,33.04,COMPLETE,paid_meta,MX
txn_9dvtn4mc5m,usr_wetowtk4,2024-02-03 13:50:01,REMITTANCE,64.26,COMPLETE,paid_meta,MX
txn_f30pubcmoe,usr_5vyfrrlo,2024-03-02 08:24:59,REMITTANCE,32.84,COMPLETE,email,CO
txn_z3olld56e4,usr_5vyfrrlo,2024-03-26 08:24:59,REMITTANCE,67.07,PAID,email,CO
txn_rmr689qghx,usr_5vyfrrlo,2024-04-19 08:24:59,REMITTANCE,29.19,COMPLETE,email,CO
txn_oef93t3m8v,usr_pftbaqx1,2024-11-12 13:45:49,PHONE_RELOAD,64.52,COMPLETE,paid_google,MX
txn_iwrgp4rr3g,usr_2csanhap,2024-05-18 11:10:33,BILL_PAYMENT,30.67,COMPLETE,paid_meta,MX
txn_tdnrmqisp0,usr_3lbsungk,2024-07-13 01:50:44,BILL_PAYMENT,30.94,COMPLETE,paid_meta,MX
txn_w4kzx6fu76,usr_jz80nd3y,2024-08-08 21:23:07,PHONE_RELOAD,27.8,COMPLETE,paid_meta,MX
txn_pc86my5sw0,usr_qu017wtp,2024-10-10 15:53:01,PHONE_RELOAD,29.96,COMPLETE,paid_meta,MX
txn_1ksuv49heq,usr_hl5thlvj,2024-08-15 21:51:21,REMITTANCE,70.49,COMPLETE,organic_search,MX
txn_tgjtaoevlk,usr_hl5thlvj,2024-08-31 21:51:21,BILL_PAYMENT,78.37,CANCELLED,organic_search,MX
txn_e0ru90s77f,usr_hl5thlvj,2024-10-14 21:51:21,REMITTANCE,70.35,COMPLETE,organic_search,MX
txn_l3v7724ny8,usr_nq189y42,2024-01-06 13:27:28,REMITTANCE,40.96,COMPLETE,paid_google,MX
txn_3vxe66ctbb,usr_xufvpig3,2024-11-09 00:46:04,REMITTANCE,51.69,COMPLETE,direct,MX
txn_jdp0awbcsq,usr_yh9ojgue,2024-11-03 17:17:59,REMITTANCE,52.69,COMPLETE,paid_google,MX
txn_301j8fg9wk,usr_6qwvgfri,2024-11-09 19:50:17,REMITTANCE,55.99,COMPLETE,paid_google,MX
txn_jzlkqobrbl,usr_6qwvgfri,2024-12-18 19:50:17,REMITTANCE,78.43,PAYABLE,paid_google,MX
txn_vsv7udrpcm,usr_xbiguj9c,2024-05-12 05:45:55,REMITTANCE,62.29,COMPLETE,organic_search,MX
txn_de9gzhgbwd,usr_xbiguj9c,2024-06-09 05:45:55,PHONE_RELOAD,76.26,PAID,organic_search,MX
txn_vicv801dds,usr_ke8rcvfv,2024-07-21 03:56:42,PHONE_RELOAD,74.8,COMPLETE,referral,MX
txn_j0r7wun1t1,usr_ke8rcvfv,2024-08-20 03:56:42,REMITTANCE,34.62,CANCELLED,referral,MX
txn_49o7d2jigc,usr_ke8rcvfv,2024-09-05 03:56:42,REMITTANCE,93.7,COMPLETE,referral,MX
txn_yct8r3xe7v,usr_ke8rcvfv,2024-10-06 03:56:42,BILL_PAYMENT,58.61,COMPLETE,referral,MX
txn_2kj8yjr06f,usr_ke8rcvfv,2024-11-18 03:56:42,PHONE_RELOAD,98.91,COMPLETE,referral,MX
txn_uuknmxl7yf,usr_d4yeo6pp,2024-12-01 22:35:14,REMITTANCE,54.62,COMPLETE,referral,MX
txn_6unzf7u8ke,usr_d4yeo6pp,2024-12-24 22:35:14,REMITTANCE,54.6,COMPLETE,referral,MX
txn_xm93iwug6r,usr_ea329hf1,2024-03-27 17:08:54,REMITTANCE,29.46,COMPLETE,paid_meta,MX
txn_fj7kohgqtz,usr_rqh7o0zb,2024-02-20 13:39:55,PHONE_RELOAD,60.46,COMPLETE,referral,HN
txn_vrtl8rg2fn,usr_rqh7o0zb,2024-04-01 13:39:55,BILL_PAYMENT,107.01,COMPLETE,referral,HN
txn_91bzujwe2k,usr_rqh7o0zb,2024-05-15 13:39:55,PHONE_RELOAD,63.81,COMPLETE,referral,HN
txn_a1xc5n012d,usr_7phni2ml,2024-01-14 09:33:43,REMITTANCE,29.1,COMPLETE,referral,SV
txn_7snxin6y8q,usr_d3x2kb6j,2024-04-24 06:13:20,REMITTANCE,38.83,COMPLETE,paid_meta,HN
txn_56ifn1nppb,usr_ngqeua73,2024-10-22 01:45:53,REMITTANCE,58.27,COMPLETE,paid_google,MX
txn_1ou8qbix1i,usr_ngqeua73,2024-11-12 01:45:53,REMITTANCE,44.3,COMPLETE,paid_google,MX
txn_2c8rl2h7rd,usr_ngqeua73,2024-12-21 01:45:53,REMITTANCE,51.25,COMPLETE,paid_google,MX
txn_ewmrjcdciu,usr_2xm43o8j,2024-03-15 09:24:45,PHONE_RELOAD,114.94,COMPLETE,organic_search,MX
txn_3ndu1dl518,usr_lrvd79zu,2024-04-14 05:05:51,BILL_PAYMENT,74.08,COMPLETE,organic_search,MX
txn_360ohkj6ff,usr_lrvd79zu,2024-05-22 05:05:51,PHONE_RELOAD,92.75,COMPLETE,organic_search,MX
txn_9ikb3lvl9o,usr_lrvd79zu,2024-06-26 05:05:51,PHONE_RELOAD,53.5,COMPLETE,organic_search,MX
txn_y0h5izaoir,usr_lrvd79zu,2024-08-05 05:05:51,REMITTANCE,53.58,CANCELLED,organic_search,MX
txn_j8seb2iaa5,usr_lrvd79zu,2024-08-24 05:05:51,REMITTANCE,38.15,COMPLETE,organic_search,MX
txn_jpfqh0q8hw,usr_lrvd79zu,2024-09-27 05:05:51,REMITTANCE,60.69,COMPLETE,organic_search,MX
txn_0ywti40dvq,usr_4vcvzpvw,2024-04-20 11:14:58,BILL_PAYMENT,79.23,COMPLETE,paid_google,MX
txn_opnhqfl3je,usr_zxfp5ke0,2024-08-22 06:27:03,PHONE_RELOAD,64.34,COMPLETE,direct,MX
txn_lvjwud6ku6,usr_zxfp5ke0,2024-10-01 06:27:03,REMITTANCE,79.92,COMPLETE,direct,MX
txn_t8zknsy60i,usr_dzv7txx6,2024-02-22 21:47:34,REMITTANCE,57.35,COMPLETE,paid_google,MX
txn_nzx6xdah1s,usr_jacypz7f,2024-04-01 01:54:46,REMITTANCE,67.5,COMPLETE,direct,SV
txn_11rusuad76,usr_jacypz7f,2024-05-15 01:54:46,REMITTANCE,70.85,COMPLETE,direct,SV
txn_x66ija5jk4,usr_jacypz7f,2024-06-04 01:54:46,BILL_PAYMENT,68.34,COMPLETE,direct,SV
txn_4408ln2724,usr_67k37foq,2024-09-30 14:17:23,PHONE_RELOAD,53.24,COMPLETE,email,MX
txn_cho8hmr1rs,usr_67k37foq,2024-11-05 14:17:23,PHONE_RELOAD,67.21,COMPLETE,email,MX
txn_zng32m7jvl,usr_sf8hstrl,2024-10-30 09:28:36,PHONE_RELOAD,70.21,COMPLETE,referral,SV
txn_vajscwo5bn,usr_bz9h0unl,2024-07-23 23:51:06,REMITTANCE,41.31,COMPLETE,paid_meta,MX
txn_zje2st3vjq,usr_bz9h0unl,2024-08-08 23:51:06,REMITTANCE,60.12,COMPLETE,paid_meta,MX
txn_bi0tvibe4l,usr_o1lppj1n,2024-04-17 10:04:35,REMITTANCE,71.45,COMPLETE,paid_google,MX
txn_h20fep4b6a,usr_w7foe4c5,2024-11-28 22:26:38,REMITTANCE,71.67,COMPLETE,email,MX
txn_p7k0bl31je,usr_pmlqs8lx,2024-02-10 08:20:27,REMITTANCE,24.43,COMPLETE,paid_meta,MX
txn_akzzes0l3l,usr_mrd8jpab,2024-10-22 14:07:17,BILL_PAYMENT,38.76,COMPLETE,paid_meta,MX
txn_w3j1bqwdq6,usr_34kccnjd,2024-06-12 05:22:49,REMITTANCE,35.83,COMPLETE,referral,MX
txn_ajjhlxq71e,usr_34kccnjd,2024-07-17 05:22:49,BILL_PAYMENT,66.39,COMPLETE,referral,MX
txn_ybru854k8y,usr_34kccnjd,2024-08-10 05:22:49,REMITTANCE,85.02,COMPLETE,referral,MX
txn_pt5p5aknjj,usr_34kccnjd,2024-09-16 05:22:49,REMITTANCE,110.71,PAID,referral,MX
txn_2rep7r0u07,usr_1vrkf4ht,2024-01-30 09:26:01,REMITTANCE,55.72,COMPLETE,paid_meta,CO
txn_bwr92n94ft,usr_ilqbcaig,2024-10-29 18:28:39,REMITTANCE,43.97,COMPLETE,paid_meta,MX
txn_er8yz7ormf,usr_6sog2lbw,2024-03-01 01:17:33,REMITTANCE,68.2,COMPLETE,direct,MX
txn_hpjlfysp3r,usr_6sog2lbw,2024-04-02 01:17:33,REMITTANCE,74.77,COMPLETE,direct,MX
txn_xcdac4k8ag,usr_6sog2lbw,2024-04-22 01:17:33,REMITTANCE,44.85,COMPLETE,direct,MX
txn_fsmzzzjumm,usr_6sog2lbw,2024-06-01 01:17:33,BILL_PAYMENT,48.29,COMPLETE,direct,MX
txn_xzhwxsongd,usr_6sog2lbw,2024-06-19 01:17:33,REMITTANCE,46.81,PAID,direct,MX
txn_spo3a4l169,usr_0hya1w3r,2024-04-19 17:56:00,PHONE_RELOAD,83.83,COMPLETE,organic_search,SV
txn_fcbyfwxw6h,usr_0hya1w3r,2024-05-28 17:56:00,REMITTANCE,58.1,COMPLETE,organic_search,SV
txn_rggp0cjfne,usr_5ej9tdnv,2024-08-11 21:22:14,PHONE_RELOAD,83.11,COMPLETE,referral,MX
txn_u4xydr4xlf,usr_h1nyks9u,2024-07-02 03:09:14,REMITTANCE,79.47,COMPLETE,direct,MX
txn_d8w3grn0mu,usr_y5vwtf9a,2024-04-09 03:29:29,REMITTANCE,51.52,COMPLETE,paid_meta,MX
txn_5j2mlnkuv8,usr_y5vwtf9a,2024-05-10 03:29:29,REMITTANCE,43.7,COMPLETE,paid_meta,MX
txn_qgu5geb6el,usr_y5vwtf9a,2024-05-30 03:29:29,REMITTANCE,50.32,COMPLETE,paid_meta,MX
txn_5et0ssy8da,usr_y5vwtf9a,2024-06-27 03:29:29,REMITTANCE,52.6,COMPLETE,paid_meta,MX
txn_xlck2op4e6,usr_y5vwtf9a,2024-07-22 03:29:29,PHONE_RELOAD,34.74,COMPLETE,paid_meta,MX
txn_nihjupevmy,usr_y5vwtf9a,2024-09-02 03:29:29,PHONE_RELOAD,60.01,CANCELLED,paid_meta,MX
txn_w08ts1uq3i,usr_y5vwtf9a,2024-09-23 03:29:29,REMITTANCE,56.51,COMPLETE,paid_meta,MX
txn_ug0pc7hzn5,usr_428mt9fs,2024-11-11 22:01:24,PHONE_RELOAD,41.19,COMPLETE,paid_meta,HN
txn_0nz6zsq65u,usr_lbd0xqtq,2024-11-26 15:13:46,BILL_PAYMENT,74.63,COMPLETE,paid_google,CO
txn_0o5yxbp7fc,usr_c609yzhs,2024-05-02 09:52:32,PHONE_RELOAD,32.05,COMPLETE,paid_meta,MX
txn_pftlo5wx4v,usr_x5z3jufx,2024-11-04 08:38:55,REMITTANCE,77.37,COMPLETE,organic_search,CO
txn_b1hka4hrai,usr_x5z3jufx,2024-12-05 08:38:55,REMITTANCE,60.25,COMPLETE,organic_search,CO
txn_0g87lss171,usr_x0nwkq4k,2024-10-14 15:44:27,PHONE_RELOAD,56.85,COMPLETE,paid_google,MX
txn_s19wgxokrj,usr_zngvxxyn,2024-03-16 00:56:54,PHONE_RELOAD,81.1,COMPLETE,email,MX
txn_5wzu4p3wmr,usr_zngvxxyn,2024-04-01 00:56:54,REMITTANCE,27.37,COMPLETE,email,MX
txn_law84wxbxj,usr_dtf2533u,2024-10-24 14:18:59,BILL_PAYMENT,87.02,COMPLETE,direct,MX
txn_0n25a6q8mg,usr_7iqfxew8,2024-06-12 15:29:27,REMITTANCE,66.27,COMPLETE,referral,MX
txn_ls49dldgx2,usr_7iqfxew8,2024-07-10 15:29:27,REMITTANCE,134.16,PAID,referral,MX
txn_zu9mw2wotc,usr_7iqfxew8,2024-07-25 15:29:27,PHONE_RELOAD,56.82,COMPLETE,referral,MX
txn_grbr6p35f4,usr_7iqfxew8,2024-08-09 15:29:27,REMITTANCE,78.88,COMPLETE,referral,MX
txn_6jls602epd,usr_7iqfxew8,2024-08-27 15:29:27,REMITTANCE,65.99,COMPLETE,referral,MX
txn_3uchm6yp8r,usr_7iqfxew8,2024-09-28 15:29:27,REMITTANCE,104.97,COMPLETE,referral,MX
txn_fbf2kgb8ot,usr_yub31p35,2024-07-02 08:56:38,REMITTANCE,66.37,COMPLETE,paid_meta,MX
txn_tu4u0vitjb,usr_5kqqljwq,2024-09-18 14:05:39,REMITTANCE,58.59,COMPLETE,paid_google,MX
txn_oxv8yg4jdv,usr_95twbqhs,2024-01-31 19:21:49,REMITTANCE,50.17,COMPLETE,organic_search,MX
txn_hzjh8gdnt5,usr_95twbqhs,2024-02-20 19:21:49,REMITTANCE,50.01,COMPLETE,organic_search,MX
txn_te65i0m2aj,usr_95twbqhs,2024-03-11 19:21:49,PHONE_RELOAD,57.92,COMPLETE,organic_search,MX
txn_hzr9m682lw,usr_95twbqhs,2024-03-28 19:21:49,PHONE_RELOAD,70.85,PAID,organic_search,MX
txn_lnklooafzd,usr_95twbqhs,2024-05-04 19:21:49,PHONE_RELOAD,81.77,COMPLETE,organic_search,MX
txn_xfuktn81hc,usr_uksvzoot,2024-01-24 02:19:38,REMITTANCE,49.44,COMPLETE,paid_google,MX
txn_sbfoixhwoc,usr_s58yofvy,2024-03-20 19:07:19,PHONE_RELOAD,56.9,COMPLETE,paid_google,HN
txn_q40zb00y06,usr_s58yofvy,2024-04-27 19:07:19,REMITTANCE,56.61,PAYABLE,paid_google,HN
txn_q1fia793vo,usr_s58yofvy,2024-05-15 19:07:19,REMITTANCE,53.08,PAID,paid_google,HN
txn_gs1gw8pmia,usr_s58yofvy,2024-06-27 19:07:19,REMITTANCE,53.36,COMPLETE,paid_google,HN
txn_ayfctcv812,usr_b40t3d7x,2024-08-23 04:53:34,REMITTANCE,63.4,COMPLETE,referral,MX
txn_ekcb5e0fnv,usr_b40t3d7x,2024-09-14 04:53:34,REMITTANCE,121.43,COMPLETE,referral,MX
txn_nk74nkwzms,usr_1se3xr6n,2024-11-01 14:41:44,PHONE_RELOAD,54.91,COMPLETE,referral,CO
txn_s7dc6jaeo2,usr_1se3xr6n,2024-11-16 14:41:44,REMITTANCE,99.99,COMPLETE,referral,CO
txn_syyjwyw39r,usr_bvh2vft6,2024-02-16 15:46:12,REMITTANCE,41.18,COMPLETE,paid_meta,HN
txn_exd638yvua,usr_pk67ilpl,2024-11-26 00:15:43,REMITTANCE,48.0,COMPLETE,paid_google,MX
txn_8so4vrot1b,usr_59gmq2p0,2024-10-13 07:25:05,REMITTANCE,60.89,COMPLETE,paid_google,SV
txn_jcpi5ih1gc,usr_dlwy1p6m,2024-03-26 20:05:51,BILL_PAYMENT,76.47,COMPLETE,organic_search,MX
txn_6ljmee1r0w,usr_dlwy1p6m,2024-04-21 20:05:51,PHONE_RELOAD,84.49,COMPLETE,organic_search,MX
txn_68u6y41wkz,usr_5ij3jl9t,2024-09-20 22:08:01,REMITTANCE,40.33,COMPLETE,organic_search,MX
txn_j8cibwq6fo,usr_5ij3jl9t,2024-10-11 22:08:01,REMITTANCE,62.66,PAID,organic_search,MX
txn_1dq92mx8n2,usr_5ij3jl9t,2024-11-15 22:08:01,REMITTANCE,84.7,COMPLETE,organic_search,MX
txn_8nwknf0wpf,usr_5ij3jl9t,2024-11-30 22:08:01,REMITTANCE,68.45,CANCELLED,organic_search,MX
txn_wqdb50w525,usr_5ij3jl9t,2024-12-16 22:08:01,PHONE_RELOAD,98.52,COMPLETE,organic_search,MX
txn_waoujiwkcj,usr_8xz17924,2024-07-09 10:35:20,REMITTANCE,19.53,COMPLETE,paid_meta,MX
txn_7q3d5pbrxa,usr_wo7tcbw5,2024-05-08 14:41:20,PHONE_RELOAD,61.11,COMPLETE,paid_google,MX
txn_kc437asfxz,usr_wo7tcbw5,2024-05-23 14:41:20,BILL_PAYMENT,60.38,COMPLETE,paid_google,MX
txn_50qgeoxn40,usr_wo7tcbw5,2024-06-27 14:41:20,REMITTANCE,69.07,FAILED,paid_google,MX
txn_z521s8njuk,usr_wo7tcbw5,2024-08-10 14:41:20,REMITTANCE,30.43,COMPLETE,paid_google,MX
txn_762758wosx,usr_wo7tcbw5,2024-09-03 14:41:20,BILL_PAYMENT,49.96,COMPLETE,paid_google,MX
txn_5ntuq7swpm,usr_wo7tcbw5,2024-09-27 14:41:20,REMITTANCE,66.66,PAYABLE,paid_google,MX
txn_tnu3swnhgn,usr_wo7tcbw5,2024-11-10 14:41:20,REMITTANCE,51.85,COMPLETE,paid_google,MX
txn_y6kaz7bxxq,usr_i92wmsj9,2024-02-26 11:41:17,REMITTANCE,46.7,COMPLETE,paid_meta,MX
txn_17jb1gswrg,usr_3p483che,2024-03-31 08:29:17,REMITTANCE,62.08,COMPLETE,direct,MX
txn_kkv0dpdint,usr_heurq7vz,2024-09-14 08:24:12,REMITTANCE,45.99,COMPLETE,paid_google,MX
txn_r066ntmx5g,usr_81hbudu7,2024-06-03 13:42:43,REMITTANCE,36.1,COMPLETE,paid_meta,MX
txn_jih8hiwdk7,usr_ikn9ntwj,2024-03-29 05:38:13,REMITTANCE,79.12,COMPLETE,email,MX
txn_7i5snhpm49,usr_6k24zn0m,2024-07-02 01:41:22,PHONE_RELOAD,39.71,COMPLETE,paid_google,MX
